country,year,sex,age,suicides_no,population,HDI for year,gdp_for_year,generation
Chile,1989,male,35-54 years,170,1314000,,29885685143,Silent
Chile,1989,male,15-24 years,140,1255000,,29885685143,Generation X
Chile,1989,female,35-54 years,33,1370000,,29885685143,Silent
Chile,1989,female,15-24 years,26,1228000,,29885685143,Generation X
Chile,1989,female,25-34 years,23,1117000,,29885685143,Boomers
Chile,1989,female,75+ years,3,175000,,29885685143,G.I. Generation
Chile,1989,female,55-74 years,12,715000,,29885685143,G.I. Generation
Chile,1989,male,5-14 years,11,1280000,,29885685143,Generation X
Chile,1989,female,5-14 years,2,1239000,,29885685143,Generation X
Chile,1990,male,55-74 years,145,608000,69.90%,33113887818,G.I. Generation
Chile,1990,male,75+ years,22,112000,69.90%,33113887818,G.I. Generation
Chile,1990,male,35-54 years,176,1340000,69.90%,33113887818,Silent
Chile,1990,male,25-34 years,148,1167000,69.90%,33113887818,Boomers
Chile,1990,male,15-24 years,134,1256000,69.90%,33113887818,Generation X
Chile,1990,female,55-74 years,19,732000,69.90%,33113887818,G.I. Generation
Chile,1990,female,35-54 years,34,1419000,69.90%,33113887818,Silent
Chile,1990,female,25-34 years,27,1162000,69.90%,33113887818,Boomers
Chile,1990,female,15-24 years,23,1230000,69.90%,33113887818,Generation X
Chile,1990,female,75+ years,3,171000,69.90%,33113887818,G.I. Generation
Chile,1990,male,5-14 years,9,1276000,69.90%,33113887818,Generation X
Chile,1990,female,5-14 years,3,1236000,69.90%,33113887818,Generation X
Chile,1991,male,75+ years,31,112500,,37834793730,G.I. Generation
Chile,1991,male,55-74 years,111,617200,,37834793730,Silent
Chile,1991,male,35-54 years,222,1404000,,37834793730,Boomers
Chile,1991,male,25-34 years,143,1178100,,37834793730,Boomers
Chile,1991,male,15-24 years,142,1243900,,37834793730,Generation X
Chile,1991,female,35-54 years,42,1453200,,37834793730,Boomers
Chile,1991,female,15-24 years,34,1217200,,37834793730,Generation X
Chile,1991,female,75+ years,5,186300,,37834793730,G.I. Generation
Chile,1991,female,25-34 years,29,1171500,,37834793730,Boomers
Chile,1991,female,55-74 years,16,750400,,37834793730,Silent
Chile,1991,female,5-14 years,7,1247600,,37834793730,Millenials
Chile,1991,male,5-14 years,5,1289100,,37834793730,Millenials
Chile,1992,male,75+ years,25,118000,,45964327559,G.I. Generation
Chile,1992,male,55-74 years,105,640000,,45964327559,Silent
Chile,1992,male,25-34 years,162,1211000,,45964327559,Boomers
Chile,1992,male,35-54 years,170,1435000,,45964327559,Boomers
Chile,1992,male,15-24 years,94,1245000,,45964327559,Generation X
Chile,1992,female,15-24 years,29,1218000,,45964327559,Generation X
Chile,1992,female,25-34 years,25,1205000,,45964327559,Boomers
Chile,1992,female,35-54 years,27,1512000,,45964327559,Boomers
Chile,1992,female,55-74 years,12,769000,,45964327559,Silent
Chile,1992,male,5-14 years,6,1316000,,45964327559,Millenials
Chile,1992,female,5-14 years,3,1273000,,45964327559,Millenials
Chile,1992,female,75+ years,0,183000,,45964327559,G.I. Generation
Chile,1993,male,75+ years,50,119900,,49297773130,G.I. Generation
Chile,1993,male,55-74 years,110,649000,,49297773130,Silent
Chile,1993,male,35-54 years,187,1509600,,49297773130,Boomers
Chile,1993,male,25-34 years,150,1213100,,49297773130,Boomers
Chile,1993,male,15-24 years,118,1237400,,49297773130,Generation X
Chile,1993,female,35-54 years,45,1555600,,49297773130,Boomers
Chile,1993,female,55-74 years,18,782200,,49297773130,Silent
Chile,1993,female,15-24 years,26,1209600,,49297773130,Generation X
Chile,1993,female,25-34 years,24,1205200,,49297773130,Boomers
Chile,1993,male,5-14 years,9,1334500,,49297773130,Millenials
Chile,1993,female,5-14 years,3,1290200,,49297773130,Millenials
Chile,1993,female,75+ years,0,200100,,49297773130,G.I. Generation
Chile,1994,male,75+ years,33,123700,,57008425296,G.I. Generation
Chile,1994,male,55-74 years,127,666400,,57008425296,Silent
Chile,1994,male,25-34 years,184,1224400,,57008425296,Boomers
Chile,1994,male,35-54 years,223,1564900,,57008425296,Boomers
Chile,1994,male,15-24 years,135,1235400,,57008425296,Generation X
Chile,1994,female,25-34 years,26,1215800,,57008425296,Boomers
Chile,1994,female,55-74 years,16,799600,,57008425296,Silent
Chile,1994,female,35-54 years,30,1609700,,57008425296,Boomers
Chile,1994,female,15-24 years,18,1206800,,57008425296,Generation X
Chile,1994,female,75+ years,3,207300,,57008425296,G.I. Generation
Chile,1994,female,5-14 years,4,1313500,,57008425296,Millenials
Chile,1994,male,5-14 years,2,1359100,,57008425296,Millenials
Chile,1995,male,75+ years,42,133512,72.30%,73447063319,G.I. Generation
Chile,1995,male,55-74 years,144,688457,72.30%,73447063319,Silent
Chile,1995,male,35-54 years,271,1658149,72.30%,73447063319,Boomers
Chile,1995,male,25-34 years,191,1229397,72.30%,73447063319,Generation X
Chile,1995,male,15-24 years,149,1250060,72.30%,73447063319,Generation X
Chile,1995,female,55-74 years,27,835569,72.30%,73447063319,Silent
Chile,1995,female,15-24 years,32,1219884,72.30%,73447063319,Generation X
Chile,1995,female,75+ years,5,231756,72.30%,73447063319,G.I. Generation
Chile,1995,female,35-54 years,35,1697961,72.30%,73447063319,Boomers
Chile,1995,female,25-34 years,20,1218604,72.30%,73447063319,Generation X
Chile,1995,male,5-14 years,10,1390311,72.30%,73447063319,Millenials
Chile,1995,female,5-14 years,4,1343983,72.30%,73447063319,Millenials
Chile,1996,male,55-74 years,159,710072,,78039572222,Silent
Chile,1996,male,75+ years,27,139885,,78039572222,G.I. Generation
Chile,1996,male,35-54 years,266,1711922,,78039572222,Boomers
Chile,1996,male,25-34 years,174,1241653,,78039572222,Generation X
Chile,1996,male,15-24 years,163,1251601,,78039572222,Generation X
Chile,1996,female,15-24 years,35,1220658,,78039572222,Generation X
Chile,1996,female,55-74 years,19,857363,,78039572222,Silent
Chile,1996,female,35-54 years,37,1749299,,78039572222,Boomers
Chile,1996,female,25-34 years,22,1230619,,78039572222,Generation X
Chile,1996,female,75+ years,4,241120,,78039572222,G.I. Generation
Chile,1996,male,5-14 years,7,1408982,,78039572222,Millenials
Chile,1996,female,5-14 years,4,1361915,,78039572222,Millenials
Chile,1997,male,75+ years,41,145725,,84952360922,G.I. Generation
Chile,1997,male,55-74 years,137,734236,,84952360922,Silent
Chile,1997,male,25-34 years,185,1250037,,84952360922,Generation X
Chile,1997,male,35-54 years,260,1763823,,84952360922,Boomers
Chile,1997,male,15-24 years,147,1255098,,84952360922,Generation X
Chile,1997,female,15-24 years,47,1223306,,84952360922,Generation X
Chile,1997,female,35-54 years,40,1798922,,84952360922,Boomers
Chile,1997,female,55-74 years,17,881537,,84952360922,Silent
Chile,1997,female,25-34 years,22,1238772,,84952360922,Generation X
Chile,1997,female,75+ years,4,250029,,84952360922,G.I. Generation
Chile,1997,male,5-14 years,6,1422834,,84952360922,Millenials
Chile,1997,female,5-14 years,4,1375231,,84952360922,Millenials
Chile,1998,male,75+ years,42,151228,,81577430181,G.I. Generation
Chile,1998,male,55-74 years,174,760504,,81577430181,Silent
Chile,1998,male,35-54 years,320,1814884,,81577430181,Boomers
Chile,1998,male,25-34 years,208,1254955,,81577430181,Generation X
Chile,1998,male,15-24 years,151,1261357,,81577430181,Generation X
Chile,1998,female,75+ years,9,258839,,81577430181,G.I. Generation
Chile,1998,female,15-24 years,37,1228590,,81577430181,Generation X
Chile,1998,female,25-34 years,30,1243432,,81577430181,Generation X
Chile,1998,female,35-54 years,40,1847894,,81577430181,Boomers
Chile,1998,female,55-74 years,12,907553,,81577430181,Silent
Chile,1998,female,5-14 years,4,1383385,,81577430181,Millenials
Chile,1998,male,5-14 years,4,1431319,,81577430181,Millenials
Chile,1999,male,75+ years,51,156699,,75173794497,G.I. Generation
Chile,1999,male,55-74 years,167,788056,,75173794497,Silent
Chile,1999,male,25-34 years,222,1257020,,75173794497,Generation X
Chile,1999,male,35-54 years,323,1866819,,75173794497,Boomers
Chile,1999,male,15-24 years,137,1271218,,75173794497,Generation X
Chile,1999,female,55-74 years,26,934470,,75173794497,Silent
Chile,1999,female,15-24 years,34,1237322,,75173794497,Generation X
Chile,1999,female,25-34 years,33,1245169,,75173794497,Generation X
Chile,1999,female,35-54 years,39,1897956,,75173794497,Boomers
Chile,1999,female,75+ years,5,268032,,75173794497,G.I. Generation
Chile,1999,male,5-14 years,3,1434608,,75173794497,Millenials
Chile,1999,female,5-14 years,1,1386513,,75173794497,Millenials
Chile,2000,male,75+ years,66,162328,75.20%,77860932152,G.I. Generation
Chile,2000,male,55-74 years,214,816437,75.20%,77860932152,Silent
Chile,2000,male,25-34 years,305,1256699,75.20%,77860932152,Generation X
Chile,2000,male,35-54 years,457,1920281,75.20%,77860932152,Boomers
Chile,2000,male,15-24 years,216,1284868,75.20%,77860932152,Generation X
Chile,2000,female,55-74 years,40,961724,75.20%,77860932152,Silent
Chile,2000,female,15-24 years,48,1249702,75.20%,77860932152,Generation X
Chile,2000,female,35-54 years,70,1949811,75.20%,77860932152,Boomers
Chile,2000,female,25-34 years,38,1244402,75.20%,77860932152,Generation X
Chile,2000,female,75+ years,5,277903,75.20%,77860932152,G.I. Generation
Chile,2000,male,5-14 years,8,1433773,75.20%,77860932152,Millenials
Chile,2000,female,5-14 years,6,1385647,75.20%,77860932152,Millenials
Chile,2001,male,75+ years,51,170681,,70979923960,Silent
Chile,2001,male,55-74 years,239,840928,,70979923960,Silent
Chile,2001,male,35-54 years,540,1973130,,70979923960,Boomers
Chile,2001,male,25-34 years,297,1254746,,70979923960,Generation X
Chile,2001,male,15-24 years,253,1302835,,70979923960,Millenials
Chile,2001,female,15-24 years,60,1266054,,70979923960,Millenials
Chile,2001,female,25-34 years,53,1241466,,70979923960,Generation X
Chile,2001,female,35-54 years,85,2001968,,70979923960,Boomers
Chile,2001,female,75+ years,6,289839,,70979923960,Silent
Chile,2001,female,55-74 years,19,986090,,70979923960,Silent
Chile,2001,male,5-14 years,12,1430077,,70979923960,Millenials
Chile,2001,female,5-14 years,10,1381776,,70979923960,Millenials
Chile,2002,male,75+ years,62,178855,,69736811435,Silent
Chile,2002,male,55-74 years,222,866261,,69736811435,Silent
Chile,2002,male,35-54 years,519,2027249,,69736811435,Boomers
Chile,2002,male,25-34 years,296,1250576,,69736811435,Generation X
Chile,2002,male,15-24 years,241,1324289,,69736811435,Millenials
Chile,2002,female,35-54 years,101,2055488,,69736811435,Boomers
Chile,2002,female,75+ years,13,301961,,69736811435,Silent
Chile,2002,female,25-34 years,46,1236130,,69736811435,Generation X
Chile,2002,female,15-24 years,47,1285841,,69736811435,Millenials
Chile,2002,female,55-74 years,34,1011017,,69736811435,Silent
Chile,2002,male,5-14 years,17,1421716,,69736811435,Millenials
Chile,2002,female,5-14 years,5,1373457,,69736811435,Millenials
Chile,2003,male,75+ years,68,186783,,75643459840,Silent
Chile,2003,male,55-74 years,252,893577,,75643459840,Silent
Chile,2003,male,35-54 years,522,2080845,,75643459840,Boomers
Chile,2003,male,25-34 years,306,1245745,,75643459840,Generation X
Chile,2003,male,15-24 years,234,1347509,,75643459840,Millenials
Chile,2003,female,35-54 years,92,2108485,,75643459840,Boomers
Chile,2003,female,25-34 years,53,1229939,,75643459840,Generation X
Chile,2003,female,15-24 years,53,1307367,,75643459840,Millenials
Chile,2003,female,75+ years,12,314243,,75643459840,Silent
Chile,2003,female,55-74 years,38,1037657,,75643459840,Silent
Chile,2003,male,5-14 years,20,1409825,,75643459840,Millenials
Chile,2003,female,5-14 years,4,1361783,,75643459840,Millenials
Chile,2004,male,75+ years,70,194364,,99210392858,Silent
Chile,2004,male,55-74 years,240,924415,,99210392858,Silent
Chile,2004,male,25-34 years,315,1242337,,99210392858,Generation X
Chile,2004,male,35-54 years,537,2130985,,99210392858,Boomers
Chile,2004,male,15-24 years,295,1369726,,99210392858,Millenials
Chile,2004,female,25-34 years,66,1224969,,99210392858,Generation X
Chile,2004,female,15-24 years,59,1327931,,99210392858,Millenials
Chile,2004,female,35-54 years,94,2157866,,99210392858,Boomers
Chile,2004,female,75+ years,11,326622,,99210392858,Silent
Chile,2004,female,55-74 years,28,1067631,,99210392858,Silent
Chile,2004,male,5-14 years,15,1395929,,99210392858,Millenials
Chile,2004,female,5-14 years,5,1348218,,99210392858,Millenials
Chile,2005,male,75+ years,69,201597,78.80%,122964812046,Silent
Chile,2005,male,55-74 years,252,959661,78.80%,122964812046,Silent
Chile,2005,male,35-54 years,512,2175825,78.80%,122964812046,Boomers
Chile,2005,male,25-34 years,279,1241761,78.80%,122964812046,Generation X
Chile,2005,male,15-24 years,265,1388993,78.80%,122964812046,Millenials
Chile,2005,female,35-54 years,108,2201632,78.80%,122964812046,Boomers
Chile,2005,female,15-24 years,62,1345647,78.80%,122964812046,Millenials
Chile,2005,female,25-34 years,49,1222631,78.80%,122964812046,Generation X
Chile,2005,female,55-74 years,40,1101868,78.80%,122964812046,Silent
Chile,2005,male,5-14 years,26,1381060,78.80%,122964812046,Millenials
Chile,2005,female,75+ years,6,339162,78.80%,122964812046,Silent
Chile,2005,female,5-14 years,14,1333737,78.80%,122964812046,Millenials
Chile,2006,male,75+ years,82,210746,,154788024806,Silent
Chile,2006,male,35-54 years,597,2214294,,154788024806,Boomers
Chile,2006,male,55-74 years,256,993366,,154788024806,Silent
Chile,2006,male,25-34 years,287,1244997,,154788024806,Generation X
Chile,2006,male,15-24 years,256,1407202,,154788024806,Millenials
Chile,2006,female,35-54 years,127,2239649,,154788024806,Boomers
Chile,2006,female,15-24 years,74,1361962,,154788024806,Millenials
Chile,2006,female,25-34 years,49,1223765,,154788024806,Generation X
Chile,2006,female,55-74 years,33,1136080,,154788024806,Silent
Chile,2006,female,75+ years,8,352617,,154788024806,Silent
Chile,2006,male,5-14 years,20,1367172,,154788024806,Millenials
Chile,2006,female,5-14 years,6,1319746,,154788024806,Millenials
Chile,2007,male,75+ years,63,219367,,173605968179,Silent
Chile,2007,male,55-74 years,270,1031049,,173605968179,Silent
Chile,2007,male,25-34 years,310,1251058,,173605968179,Generation X
Chile,2007,male,35-54 years,532,2247973,,173605968179,Boomers
Chile,2007,male,15-24 years,302,1422332,,173605968179,Millenials
Chile,2007,female,15-24 years,90,1375294,,173605968179,Millenials
Chile,2007,female,25-34 years,74,1227488,,173605968179,Generation X
Chile,2007,female,35-54 years,128,2272322,,173605968179,Boomers
Chile,2007,female,55-74 years,42,1174419,,173605968179,Silent
Chile,2007,female,75+ years,9,365832,,173605968179,Silent
Chile,2007,male,5-14 years,19,1352835,,173605968179,Generation Z
Chile,2007,female,5-14 years,9,1305466,,173605968179,Generation Z
Chile,2008,male,75+ years,74,227419,,179638496279,Silent
Chile,2008,male,25-34 years,346,1260323,,179638496279,Generation X
Chile,2008,male,55-74 years,294,1072247,,179638496279,Silent
Chile,2008,male,35-54 years,616,2277546,,179638496279,Boomers
Chile,2008,male,15-24 years,330,1433674,,179638496279,Millenials
Chile,2008,female,15-24 years,110,1384953,,179638496279,Millenials
Chile,2008,female,25-34 years,79,1234171,,179638496279,Generation X
Chile,2008,female,35-54 years,135,2300364,,179638496279,Boomers
Chile,2008,female,55-74 years,64,1216310,,179638496279,Silent
Chile,2008,female,75+ years,10,378855,,179638496279,Silent
Chile,2008,female,5-14 years,16,1291313,,179638496279,Generation Z
Chile,2008,male,5-14 years,14,1338486,,179638496279,Generation Z
Chile,2009,male,75+ years,88,234780,,172389498445,Silent
Chile,2009,male,25-34 years,362,1273220,,172389498445,Generation X
Chile,2009,male,55-74 years,316,1116278,,172389498445,Silent
Chile,2009,male,35-54 years,613,2304506,,172389498445,Boomers
Chile,2009,male,15-24 years,330,1440637,,172389498445,Millenials
Chile,2009,female,15-24 years,102,1390368,,172389498445,Millenials
Chile,2009,female,25-34 years,85,1244249,,172389498445,Generation X
Chile,2009,female,35-54 years,155,2325328,,172389498445,Boomers
Chile,2009,female,55-74 years,59,1260914,,172389498445,Silent
Chile,2009,female,75+ years,12,391659,,172389498445,Silent
Chile,2009,male,5-14 years,15,1324547,,172389498445,Generation Z
Chile,2009,female,5-14 years,11,1277663,,172389498445,Generation Z
Chile,2010,male,75+ years,98,241464,81.40%,218537551220,Silent
Chile,2010,male,35-54 years,607,2329802,81.40%,218537551220,Generation X
Chile,2010,male,25-34 years,307,1289792,81.40%,218537551220,Generation X
Chile,2010,male,55-74 years,273,1162662,81.40%,218537551220,Silent
